,state,county,lat,lon,total_population,population_density_per_sqmi,percent_adults_with_obesity,percent_physically_inactive,percent_uninsured,primary_care_physicians_rate,high_school_graduation_rate,percent_some_college,percent_unemployed_CHR,percent_unemployed_CDC,median_household_income,per_capita_income,num_deaths,percent_vaccinated,eightieth_percentile_income,twentieth_percentile_income,percent_food_insecure,percent_age_65_and_older,percent_age_17_and_younger
764,Indiana,Randolph,40.1575954267571,-85.0114475552049,25403,56.1542461589009,36,26.4,9.6108790873,20.0626,90.670553936,54.605146406,3.909075254,6.4,46441,22817,428,39,83189,20434,13,18.6,23.8
765,Indiana,Ripley,39.1034818764407,-85.2623817087403,28633,64.1383844551059,31.6,33.5,9.2240934869,3.51593,93.832599119,61.543257989,3.6008522727,6.6,57436,23980,434,48,99593,26441,11,17.1,24
766,Indiana,Rush,39.6199738769663,-85.4657574225587,16873,41.342876132088,29.7,23.1,10.311038527,36.04686,97.674418605,45.381953686,2.8767426422,5.7,53271,24267,258,53,94040,20233,13.3,17.4,23.1
767,Indiana,St. Joseph,41.6166684088248,-86.2898789431425,267696,584.638110381532,33,26.3,10.225596291,90.96489,84.67486819,64.771407297,3.5625475396,7.5,54674,24748,3633,51,100177,21572,14.1,14.3,24.1
768,Indiana,Scott,38.6850829983169,-85.7474900816243,23734,124.65535672942,32.8,29.1,8.5803034932,41.89359,86.61971831,43.868498869,3.9106671692,6.7,44913,23103,538,42,87352,20570,12.1,15.9,22.9
769,Indiana,Shelby,39.5237250530643,-85.7916756904057,44404,107.996991792805,36.6,29.8,8.5369532428,31.53508,95.3722334,52.781686837,3.0998059927,7.7,57193,25478,667,52,103180,26911,10.8,15.5,23.3
770,Indiana,Spencer,38.0141936924925,-87.0077162572009,20777,52.3623094716518,35.4,27.8,8.4924012158,39.22722,92.608695652,58.843011702,3.2777929527,5.7,56862,25914,274,48,99394,27923,10.1,17.8,22.7
771,Indiana,Starke,41.280942939751,-86.6476480144274,23069,74.6242300928262,32.6,28.4,9.8179663938,21.84074,92.635658915,46.065077563,4.3304082411,9.5,49972,21343,407,35,84975,21753,12.6,16.8,23.1
772,Indiana,Steuben,41.643899495265,-85.0008638456106,34279,111.015940498249,29.6,27.3,9.5585732118,31.89885,86.363636364,58.771444383,2.6632597907,5.9,58295,25497,455,48,98139,29054,10.2,17.2,21.2
773,Indiana,Sullivan,39.0888222837124,-87.4148028053271,21026,47.0244997814197,30.6,31.9,9.4079210561,48.20206,82.329317269,50.189223283,4.6657381616,5.6,47554,20219,365,42,92249,20447,13.7,16.3,20.7
774,Indiana,Switzerland,38.8261913898197,-85.0369815999465,10484,47.5117830601878,34.4,37.1,11.452130096,NA,95.37037037,47.309602649,3.885400314,6.9,47713,20698,172,36,82944,21291,14.4,16.9,24.9
775,Indiana,Tippecanoe,40.3886274253691,-86.8940646847193,183397,366.938635325281,32.5,24.5,9.9463265201,69.7844,84.662576687,73.251169447,3.1537571781,6.2,52269,24221,1701,54,101927,20933,15,10.2,20.7
776,Indiana,Tipton,40.3113519760026,-86.0518566073899,15447,59.2882412251675,34.5,18.4,8.3862876254,33.0513,94.97716895,56.776335647,2.8036371509,5.3,60896,27556,216,54,103601,26696,10.1,19.3,21.7
777,Indiana,Union,39.6256023665626,-84.9251426492727,7251,44.9746770680113,24.7,30.6,9.2055267703,13.88889,91.818181818,44.501940492,3.1326614002,5.4,50300,22918,122,49,82405,25546,10.9,17.3,23.2
778,Indiana,Vanderburgh,38.0252596087096,-87.5858411420804,181692,777.526372348074,34.2,28.5,8.516135222,84.79429,81.061519903,67.035346566,3.1895347983,5.7,50500,25666,2760,55,94564,20647,15,15.3,21.9
779,Indiana,Vermillion,39.8538067734956,-87.4639815886612,15752,61.3208910616243,40.5,25.7,8.1223202006,38.69719,94.117647059,56.392245013,5.5098340075,6.2,49287,22932,281,43,84608,21517,13.1,18.7,22.3
780,Indiana,Vigo,39.4306658235137,-87.3899361712424,108099,267.920659995842,34.6,28.7,9.1006279261,91.14922,88.736842105,62.037637897,4.3811810671,8.1,48335,22079,1685,48,87982,18197,16.1,14.7,20.8
781,Indiana,Wabash,40.8456608255192,-85.7939965236373,32177,78.0168475360988,34.5,26.2,9.1892348642,44.52501,87.104622871,52.698181818,3.4896986779,5.9,51487,23745,480,50,85107,23301,11.9,19.4,21.6
782,Indiana,Warren,40.3469427886404,-87.3533009018706,8309,22.7842789937184,34.2,28,7.258805513,NA,95.945945946,61.046188091,3.2235126807,5,60596,28690,102,40,105700,30265,10,19.3,21.6
783,Indiana,Warrick,38.0922462096387,-87.2721026585154,61427,159.627668911124,35.2,29.4,7.2115292357,159.92324,91.208791209,74.280685126,2.9323036081,4.5,75534,31021,781,57,127139,33412,9.6,16.1,24.6
784,Indiana,Washington,38.5999930005556,-86.1053077547071,27792,54.0989717104642,40.6,34.3,10.464098074,25.15542,89.710610932,48.427960928,3.5229171207,8.7,44534,22096,500,45,87514,22338,12.1,15.5,23.7
785,Indiana,Wayne,39.864387191757,-85.0098372311511,67423,167.826362293667,37.5,31.3,10.980810235,64.9694,81.914893617,57.694071405,3.5952616622,7.3,45130,22227,1295,47,87423,20448,14.6,17.9,22.2
786,Indiana,Wells,40.7291968519369,-85.2211989312847,27836,75.6234316182103,34,27.5,7.985058229,64.32247,96.764705882,60.614612731,2.8132814671,3.8,60010,24544,369,47,99824,26139,10.4,17.4,24.6
787,Indiana,White,40.7497673012817,-86.8654898547311,24265,48.0375567466012,28.8,33.9,10.961267053,33.08246,85.507246377,58.204451151,3.0720727326,5.4,58380,25859,359,50,93918,27745,9.7,18.6,23.4
788,Indiana,Whitley,41.1393882742932,-85.5051253700667,33354,99.3953089291471,36.6,26.3,8.566673902,56.28629,91.268191268,61.840120664,2.8563332389,4.7,67758,27062,384,49,101673,29925,10.1,16.2,23.4
789,Iowa,Adair,41.3307507262504,-94.470978665288,7330,12.8761303427933,31.5,26.9,5.4625712709,42.52906,95.555555556,61.122112211,2.380952381,2.8,54282,27358,85,54,94522,25029,10.2,22.7,21.5
790,Iowa,Adams,41.028982208665,-94.69917904993,3822,9.02610704030197,29.9,24.7,6.1943752225,27.12968,97.916666667,69.806451613,1.934874941,3.1,51577,26991,NA,45,89633,25377,10.3,22.2,20.9
791,Iowa,Allamakee,43.2842900607958,-91.3780586553572,14001,21.9080037790876,35,22.9,7.9272315958,57.62028,91.139240506,63.927927928,3.0681509639,4.7,53359,27027,169,41,98005,21887,10.7,21.2,22.4
792,Iowa,Appanoose,40.7431782099677,-92.8686346441414,12602,25.3412053328402,37.3,41.1,6.3441544664,89.0544,90.977443609,71.439480718,3.3128415301,6.6,44298,23617,202,36,78338,17214,12.9,21.6,22.1
793,Iowa,Audubon,41.6846094101167,-94.9058256694654,5793,13.0778966531268,30.1,29.4,6.6634707574,71.71029,96.666666667,67.166979362,2.4390243902,2.8,51210,30085,90,35,90690,23875,10.8,24.1,20.5
794,Iowa,Benton,42.0802051586318,-92.0657157979406,25720,35.9085222831713,35.6,25.2,5.0121608088,15.59941,91.570881226,69.778565102,2.7029050614,3.8,62799,30888,313,32,113276,29482,9.5,16.8,24.6
795,Iowa,Black Hawk,42.4700987916506,-92.3088322281043,132821,234.756502527279,30.6,23.7,5.2627629036,94.98824,89.01734104,70.748915181,2.7685524923,6.3,52320,26571,1531,57,101110,23086,13.8,14.8,21.6
796,Iowa,Boone,42.0365870661266,-93.9316944149857,26411,46.2077041022088,35.8,25,4.1765609722,49.08624,93.959731544,68.28775637,2.1395788337,4.3,63099,28412,287,59,107183,28855,9.7,17,22.3
797,Iowa,Bremer,42.7745900462811,-92.3180550854793,24663,56.6342102813658,32.7,21.8,3.9052122629,52.18578,94.164456233,79.445559001,2.0296135789,3.2,74646,31001,218,48,117149,29494,9,18.5,22
798,Iowa,Buchanan,42.4707942562767,-91.8378444964268,21031,36.830604812493,32.7,30.5,5.2741272506,28.29922,93.867924528,71.648216482,2.5569959768,3.8,59724,30216,259,50,106147,26653,9.5,16.7,26.7
799,Iowa,Buena Vista,42.7355039282808,-95.1511426036039,20445,35.5626045987909,33.7,23.9,11.319228376,44.75385,76.315789474,49.568693457,2.1235351132,4.5,52683,25035,158,54,99512,27756,8.8,14.5,25.4
800,Iowa,Butler,42.7315761929982,-92.7901882467349,14933,25.7406852982276,33.3,27.9,5.2012383901,13.693,99.236641221,70.498570975,2.744797651,3.2,57971,27085,210,45,97293,26455,10.3,21.2,23.1
801,Iowa,Calhoun,42.3851930096363,-94.640411483378,9876,17.3310022831459,36,30.8,5.5738644505,71.82434,92.741935484,67.090994814,2.5174825175,2.7,54865,26210,145,42,94207,21364,12,22.5,20.7
802,Iowa,Carroll,42.0362153778535,-94.8605737853394,20555,36.0970712977781,33.9,25.6,4.3999505624,93.50394,95.475113122,75.452436195,1.8684673018,2.6,60531,28307,220,60,103711,23927,10.1,19.2,24.2
803,Iowa,Cass,41.3315174241904,-94.9278362057507,13433,23.8060183893124,33.7,21.9,6.7821930087,53.25219,88.372093023,59.922589726,2.6768103691,3.3,50356,26411,209,33,88055,19533,12.6,21.4,22.3
804,Iowa,Cedar,41.7723184946275,-91.1324349838396,18389,31.7360791749525,34.7,28.4,4.3117855472,26.96435,86.885245902,71.53319159,2.4165814667,3.3,67597,29271,170,44,107881,30713,8.7,18.2,23.2
805,Iowa,Cerro Gordo,43.0815713789483,-93.2608281286502,43303,76.1979028836937,30,20.9,4.5516201959,153.46696,91.647331787,69.887925566,2.6053738518,4.1,51939,28763,597,58,98897,23555,11.1,19.7,20.8
806,Iowa,Cherokee,42.7356282545541,-95.6238200542555,11752,20.3707342665699,35.1,27.3,5.9687351966,61.85931,95.679012346,75.720524017,2.1537943799,3.2,56312,28783,160,48,102278,26093,10.3,22.7,21
807,Iowa,Chickasaw,43.0600505743531,-92.3176841875773,12164,24.1167370021645,30.2,22.5,6.3612427593,58.30904,94.520547945,68.388429752,2.7001716872,3.2,64190,26915,140,56,100330,26762,10,19.1,23.7
808,Iowa,Clarke,41.0290271208448,-93.7851645099351,9273,21.5067813434143,36.6,27.6,6.4221398305,32.00341,92.5,52.418240442,2.8327431785,4.6,52541,23742,146,53,94006,22754,10.9,17.6,24.1
809,Iowa,Clay,43.0825753891617,-95.1509448559424,16478,29.0495508386418,35,20.7,5.5564263323,80.39579,95.031055901,67.826086957,3.1807060468,3.3,56338,27883,175,57,97000,20402,11.8,19.3,22.8
810,Iowa,Clayton,42.8447290781983,-91.3414396050878,17735,22.7810218111841,36,24.4,6.1902290755,34.01939,90.540540541,60,3.1678673641,4,53968,26960,210,53,93428,23968,11.1,21,22.1
811,Iowa,Clinton,41.8980370685676,-90.5319863986464,47972,69.0325745139374,33.3,28.4,4.8647643339,51.05297,87.362637363,63.461538462,3.2203839689,4.6,51317,27116,655,57,100713,22450,12.1,18.3,23
812,Iowa,Crawford,42.0372142485817,-95.3819928010925,17147,24.0090364709977,33.3,27.3,10.433467742,23.45216,88.118811881,46.766802444,3.3981777887,5.7,54828,26693,190,43,99910,22757,9.8,16.6,25.9
813,Iowa,Dallas,41.6849036359314,-94.0397516621642,78074,132.688186837481,28.6,20.9,3.9317117001,45.85316,98.341625207,85.144236384,1.7165760813,2.2,87267,40468,605,58,153744,40619,7.6,11.3,28.5
814,Iowa,Davis,40.7477031104066,-92.4097220556242,8768,17.4595918005265,25.6,23.4,11.284793638,44.61298,95.833333333,60.957446809,2.658198071,4.1,54830,24405,101,47,101513,26199,11,17.3,29.3
815,Iowa,Decatur,40.737705668576,-93.7862908884365,8210,15.4357692006545,40.4,28.9,7.2116226151,25.15723,95.652173913,55.228981545,2.2443313281,5.8,41101,20808,105,39,82096,16515,13.6,18.6,21.4
816,Iowa,Delaware,42.4712064701396,-91.3673543317271,17445,30.1944096103113,32.8,26.8,6.2472978815,58.29884,96.951219512,60.643141719,2.0651234271,3.4,61342,29978,169,35,105276,28690,9.3,18,24
817,Iowa,Des Moines,40.9231915821973,-91.1814738563987,40114,96.4028970381813,36.9,27.1,5.2757638529,68.49836,83.802816901,68.454504906,3.2596401028,5.7,51805,25151,545,58,93591,22307,13.4,18.8,22.9
818,Iowa,Dickinson,43.3779142765593,-95.1508880751386,17046,44.7865181918049,27.7,22.4,4.8489107519,75.58579,93.370165746,78.412335808,3.152559554,3.4,55603,36042,186,62,113050,28647,10,24,19.4
819,Iowa,Dubuque,42.4688324602456,-90.8824747086585,96359,158.407269411559,33.5,26.3,4.3499675956,79.3479,91.470054446,73.673316598,2.4142864905,4,60367,28526,922,56,106567,26334,11.2,16.2,23.1
820,Iowa,Emmet,43.3779512031677,-94.6784365392242,9820,24.8054101053609,40.1,26.4,6.7507002801,63.61323,94.285714286,71.123829344,2.7399848828,5.3,51497,27807,126,54,95042,22609,10.4,19.7,21.6
821,Iowa,Fayette,42.8626178933079,-91.8443657913316,20391,27.9011656574022,33.9,32.6,5.4178944549,35.36068,90.517241379,66.943156868,2.9606507756,4.3,50893,26002,264,37,89745,23393,11.6,20.5,21.4
822,Iowa,Floyd,43.0599403828493,-92.7890138528611,16004,31.967602333132,40.7,29.2,6.4995891537,38.10976,96.341463415,64.172979798,2.691346809,3.5,53811,26929,196,53,92820,21153,12.3,21.2,22.7
823,Iowa,Franklin,42.732551337474,-93.2624774471894,10393,17.8582481450017,45.1,29.8,7.5656654518,29.51594,92.47311828,53.922008068,2.126923742,5.4,59367,24909,118,43,97778,25733,10.6,19.8,23.2
824,Iowa,Fremont,40.7455747899856,-95.6046784752254,7019,13.732464867318,32.7,26.9,4.8839820359,14.39263,94.736842105,70.987654321,1.8628509719,3.9,54658,29553,105,32,101667,24757,10.3,21.5,22
825,Iowa,Greene,42.036247297213,-94.3968587788692,9083,15.9470754818263,41.2,34.3,5.0957247733,44.53847,84.426229508,67.105985722,2.2592592593,5.8,51861,26103,129,63,98167,24750,10.2,21.1,22.9
826,Iowa,Grundy,42.4018729597167,-92.7914362999474,12373,24.6545550529518,31.1,24,3.6565491954,24.32498,97.549019608,76.675026872,2.4755501222,3.8,65060,32953,127,40,115490,31987,8.7,19.7,23.6
827,Iowa,Guthrie,41.6837534739803,-94.5010698079146,10691,18.1013240030861,33.6,36.5,6.0760724268,37.48828,97.575757576,71.001423825,2.5852782765,3.3,60306,29938,112,55,100098,26012,9.9,21.3,22.5
828,Iowa,Hamilton,42.3837696285542,-93.7067924802458,15227,26.4013834598386,33.1,24.6,5.6559766764,33.07972,95.505617978,70.187793427,2.6960784314,3,56738,28076,180,53,100500,25238,10.1,19.4,23.2
829,Iowa,Hancock,43.0819196335525,-93.734281060592,11006,19.274809764876,34.1,23.1,5.4582533589,27.85257,96.923076923,69.900819319,2.3100100435,1.8,60859,27732,109,57,97107,28817,9.4,20.3,22.8
830,Iowa,Hardin,42.3838785810341,-93.2404069803126,17324,30.4297941706239,42.1,24.2,5.3469674498,46.92633,93.170731707,66.93042292,2.8491755577,3.4,55303,27657,196,59,96808,23612,9.8,21,22.1
831,Iowa,Harrison,41.6828681422209,-95.8168464818385,14335,20.5714333511606,39.8,24.9,5.4061228101,35.37068,96.832579186,71.819960861,2.2082018927,2.8,60044,27984,186,39,102806,24838,10.1,19,22.7
832,Iowa,Henry,40.9879721151154,-91.5445468898989,19941,45.9126413996393,34.8,29.2,5.5142083897,75.51729,90.983606557,61.82998325,2.4739039666,4.9,55856,24380,235,53,94776,26188,11.2,17.7,22.4
833,Iowa,Howard,43.3567631761328,-92.3172120503865,9430,19.9261414519246,31.6,24.5,6.3319078494,54.18292,96.09375,68.115183246,2.528957529,3.7,53500,25567,99,42,96929,27804,10.5,20.1,25
834,Iowa,Humboldt,42.7764700331404,-94.2071777435429,9607,22.1174176200311,29.6,22,5.4025282768,20.91175,92.523364486,66.508987701,2.5096525097,3.9,60166,28654,109,38,104533,24416,11.1,20.6,23.4
835,Iowa,Ida,42.3869014586338,-95.5135049092251,7041,16.3172119486143,30.3,30.3,4.8344620015,29.13328,98.076923077,76.664280601,1.9555120997,3.6,60312,29750,91,41,107105,22195,10.1,21.7,23.4
836,Iowa,Iowa,41.6863298702711,-92.0655065926882,16326,27.8383814154143,31.5,20,4.3691552966,68.31025,94.413407821,73.047645898,2.0659171711,1.8,64188,28640,175,49,109694,28819,9.8,18,23.3
837,Iowa,Jackson,42.1717537199019,-90.5742527584722,19529,30.7041225029344,31.1,35.6,5.4089536563,36.14582,94.054054054,64.398298724,2.7533845591,4.8,54663,25865,244,55,100269,23397,11.1,19.7,22.3
838,Iowa,Jasper,41.6860415945224,-93.053769491457,36715,50.265767353562,36.1,24.6,4.214290723,40.57783,95.12195122,61.905850091,2.6263884563,4.9,60378,26507,493,60,101754,25746,10.4,18,22.2
839,Iowa,Jefferson,41.0317720948896,-91.948903459067,17662,40.5542587664023,28.2,15.4,7.4594760698,75.99609,92.485549133,75.96751075,2.3796588069,6.6,46715,25120,213,17,90724,16640,13.1,18.1,19.5
840,Iowa,Johnson,41.6715564330531,-91.5880871563991,142006,231.267524693153,26.4,16.8,5.5068975685,181.62322,91.536565325,84.072580645,1.9193294673,3.2,64387,31981,1003,63,123584,21512,13.4,9.8,20.1
841,Iowa,Jones,42.1212388569402,-91.131432560764,20481,35.5807082689232,37.6,29.3,5.1109963862,43.82548,95.813953488,64.27087661,2.9759633728,4.5,55405,27891,211,34,102391,26627,10.6,18.6,21.7
842,Iowa,Keokuk,41.3364628576292,-92.17864658205,10234,17.6698405702296,36.6,26.8,6.5766220651,9.84931,95.652173913,69.670227589,2.8891509434,5.5,52122,24650,137,40,93622,22389,11,20.3,23
843,Iowa,Kossuth,43.2042047613025,-94.2067230358039,15226,15.6528431022228,35.9,26.5,5.0017488632,53.33689,93.518518519,69.595723354,2.0202020202,1.8,55486,29086,141,31,94993,24500,9.7,22.1,22.2
844,Iowa,Lee,40.6420050883812,-91.4792653435741,35172,67.9622818397072,40.3,30.3,5.0547695116,58.31754,89.682539683,59.634209171,3.9884971243,7.9,48241,23470,589,49,89390,22062,13.5,18.8,21.6
845,Iowa,Linn,42.0789395618204,-91.5989657317683,218076,304.193765385928,34.4,22.5,4.1683444199,60.23693,89.028910304,75.360289598,2.7718282521,4.2,64878,31854,2232,60,117965,29376,10.8,14.3,23.9
846,Iowa,Louisa,41.2185278063249,-91.2596147081556,11251,28.0034996483875,37.2,31.2,8.9203423305,8.94134,88.172043011,51.269420235,2.6172839506,4.3,49585,26093,142,50,98721,24383,8.6,16.3,23.7
847,Iowa,Lucas,41.0294107367249,-93.3277249575326,8700,20.2042155314326,31.5,29.6,5.5773881499,70.30701,100,65.297619048,1.9923886277,5.1,49956,26119,130,39,91722,22584,10.5,21.6,22.6
848,Iowa,Lyon,43.380539805353,-96.2102366014718,11730,19.9608619224634,39,27.3,6.3342318059,33.9213,94.326241135,71.779597915,1.5397898978,1.9,69048,27874,107,37,104172,32130,7.3,17,28.2
849,Iowa,Madison,41.3307233759025,-94.01555848652,15661,27.9159275296523,36.8,25.5,4.7518955033,56.20433,98.775510204,74.758886746,3.155889008,4.8,74794,29430,172,37,115507,29314,9.8,16,26
850,Iowa,Mahaska,41.335223096052,-92.6409165675238,22324,39.1057348844614,33.2,26.9,5.0501069699,58.46638,90.995260664,64.148750726,2.4711415135,6.3,56492,25823,264,57,96484,20306,12.2,17.1,23.6
851,Iowa,Marion,41.3344514917072,-93.0994533791119,33197,59.8693842927516,33.7,25.5,4.1996557659,96.66214,95.595854922,73.602098578,2.0337273797,3.9,63491,27020,352,58,104101,26942,10.3,16.6,24.1
852,Iowa,Marshall,42.0358399708175,-92.9987969375611,40735,71.1524896652712,34.6,26.6,8.1398244413,52.1247,89.980732177,51.803704907,4.4313638383,5.9,59552,25197,518,53,96196,25966,9.4,17.3,25
853,Iowa,Mills,41.0334367774479,-95.6213257524564,14841,33.9273739975247,32.8,29.8,4.4411177645,59.72923,94.936708861,64.386072083,2.0665115643,3.9,64271,29492,208,58,125085,30445,9.3,15.6,23.9
854,Iowa,Mitchell,43.3563715762969,-92.7890203637375,10757,22.9295383362085,32,19.6,7.0048309179,28.21936,100,62.399241347,1.8667131891,3.6,59558,25990,112,28,98267,25530,8.9,21.6,24.3
855,Iowa,Monona,42.0516540560494,-95.9599023429546,9013,12.9856923696898,37.9,30.8,6.4649243466,80.09153,91.346153846,63.084363246,2.7603231598,4.1,50530,26394,145,16,90026,20027,12.8,24.5,19.9
856,Iowa,Monroe,41.0298011309497,-92.8689818733859,7964,18.3622873824039,33.5,26.4,5.7954727886,50.98789,98.611111111,59.28358209,2.924576706,5.9,56541,25233,123,42,91873,25959,10.9,19,24
857,Iowa,Montgomery,41.0301591904864,-95.1563594485304,10380,24.4755531458473,26.1,24,6.5704519559,59.18911,91.304347826,57.555341675,2.4375380865,8.4,49966,23626,164,59,87219,20474,12.8,20.9,22.3
858,Iowa,Muscatine,41.4839302895077,-91.1127000134377,42949,98.1815395003099,36.5,25.9,5.1694007554,46.64179,87.819253438,58.694616484,2.6456243674,4.5,58465,27029,509,60,102100,26329,8.9,15.2,25.4
859,Iowa,O'Brien,43.0837709355034,-95.6249277137011,14055,24.5273022822363,28.5,26.7,5.6210836712,65.21267,86.857142857,62.040133779,1.9849586981,2.7,53147,30933,155,33,96420,24922,9.9,20.6,23.3
860,Iowa,Osceola,43.37858671417,-95.6236755188301,6154,15.4356848256329,32,22,7.5802364865,33.08519,93.75,54.795597484,1.9362186788,2.7,60627,25936,74,51,96214,23250,9.5,20.2,22.9
861,Iowa,Page,40.7391454806907,-95.1501835132473,15552,29.0722360397352,44.2,27.1,6.1992061992,59.11718,96.825396825,60.292091485,2.509016779,4.3,54313,25461,229,48,90386,21868,12.1,20.3,21.1
862,Iowa,Palo Alto,43.0820964931241,-94.6781398534857,9155,16.2362957390165,31.6,26.7,4.6805455851,32.99604,91.596638655,74.169558751,2.1859039837,2,55322,26776,125,31,96920,26074,9.7,21.1,22.6
863,Iowa,Plymouth,42.7378201019483,-96.2141418876109,24972,28.942036945379,32.1,28.7,5.1970191418,43.61618,96.885813149,69.855394883,1.8869200595,3.6,66360,28975,259,54,109743,31102,9,17.7,25.1
864,Iowa,Pocahontas,42.73417205652,-94.6787521477895,7061,12.2323323745208,37.7,28.9,5.9475999235,29.21414,89.795918367,70.295489891,1.8325214567,4.8,55865,27599,106,37,91890,21193,11,22.4,22.4
865,Iowa,Polk,41.6855043214866,-93.5735389505223,459159,800.368659090417,31.9,19.5,5.5104902531,98.99757,88.880397402,72.504363065,2.5367307721,5.2,68479,32232,5004,60,123377,29634,11.2,11.7,25.3
866,Iowa,Pottawattamie,41.3366286600812,-95.5422943562724,93198,98.045222236755,41.1,25.8,5.5890939354,46.04545,90.45045045,65.847116674,2.3302959371,4.9,56337,27948,1305,59,106485,25827,10.5,15.7,23.7
867,Iowa,Poweshiek,41.6864500139863,-92.5314605509463,18622,31.8369788554651,31.3,23.7,5.5134807634,92.82516,93.103448276,69.095890411,2.3191183517,4.3,56170,26583,219,64,105370,23715,11.2,19.3,20.2
